probe_id	probeset_id
272645	23087113
107107	23087705
96543	23087122
222240	23087122
253969	23087707
186225	23087707
123165	23087708
54761	23087133
247153	23087133
283253	23087133
25067	23087133
40609	23087720
148533	23087720
179197	23087720
202642	23087136
95896	23087136
139212	23087136
179304	23087136
223689	23087136
72601	23087141
213596	23087141
176447	23088095
238591	23087145
146497	23087145
15566	23087160
34461	23087160
159363	23087162
277904	23087162
102999	23087162
265189	23087164
137045	23087740
50750	23087172
81830	23087748
232543	23087750
186631	23087752
275159	23087754
295606	23087754
6085	23087754
287985	23087758
268727	23087760
292669	23087201
113670	23087201
87460	23087201
12499	23087201
237681	23087203
230345	23087205
84134	23087206
298078	23087206
139387	23087206
82205	23087207
283627	23087207
232296	23087207
191920	23087208
129840	23087208
126433	23087209
94151	23087767
284619	23087768
170943	23088096
3141	23088096
109767	23088096
169077	23088096
7329	23088096
113189	23087226
97785	23087227
243113	23087785
28794	23087793
228264	23087793
278511	23087794
82105	23087237
92324	23087237
10500	23087801
125256	23087803
43704	23087803
202242	23087243
213431	23087808
29355	23087809
142509	23087251
234247	23087821
204434	23087821
279748	23087252
259286	23087252
109749	23087252
277250	23087254
40892	23087259
158877	23087259
132383	23087264
256013	23087273
179427	23087275
165645	23087275
51739	23087831
74489	23087831
115867	23087279
165446	23087284
169944	23087285
71265	23087843
222187	23087286
271179	23087288
233291	23087845
136558	23087289
88716	23087289
236183	23087290
48981	23087847
70595	23087850
156117	23087851
40072	23087293
265632	23087293
194785	23087293
220569	23087293
285126	23087293
241200	23087855
63481	23087855
122440	23087299
12104	23087299
10662	23087299
121841	23087301
37399	23087868
258083	23087868
15623	23087868
188059	23087868
284315	23087869
30486	23087870
149074	23087312
16552	23087312
11768	23087314
86747	23087314
199618	23087314
171756	23087881
11668	23087881
30403	23087882
27543	23087882
5170	23087882
86067	23087882
294330	23087318
209845	23087318
124005	23087320
65709	23087321
299252	23087322
77459	23087323
133645	23087323
106276	23087323
72196	23087325
41390	23087888
299020	23087892
136947	23087892
252386	23087327
68731	23087327
281821	23087328
79373	23087893
26380	23087893
156065	23087893
254457	23087894
233069	23087894
43039	23087330
67803	23087330
124565	23087330
95545	23087330
134584	23087330
103868	23087331
61392	23087331
165213	23087333
262744	23087333
263110	23087895
208540	23087896
30611	23087897
275488	23087897
201608	23087903
287982	23087904
77762	23087904
289798	23087905
243822	23087905
127996	23087905
297815	23087337
62661	23087337
260732	23087337
296781	23087906
260414	23087907
21992	23087907
121073	23087907
51201	23087907
3892	23087339
116290	23087340
233409	23087911
177495	23087341
174285	23087341
94945	23087342
211644	23087342
157993	23087342
37870	23087342
255388	23087913
2138	23087344
199608	23087344
7247	23087914
4572	23087914
201752	23087345
228855	23087345
56800	23087345
17442	23087346
117829	23087347
163757	23087347
269644	23087347
225732	23087915
69727	23087915
281937	23087916
55519	23087916
157274	23087348
43533	23087917
177230	23087917
142875	23087917
18484	23087919
97701	23087350
34717	23087350
206287	23087920
244423	23087921
15058	23087921
75302	23087921
26971	23087924
213236	23087924
6172	23087354
265833	23087354
162897	23087925
248106	23087925
127215	23087926
134803	23087926
267841	23087927
139055	23087357
26617	23087357
100143	23087359
192816	23087359
133257	23087930
281364	23087932
56304	23087936
94571	23087938
250538	23087938
279768	23087361
196919	23087361
247934	23087941
144368	23087941
29663	23087362
236990	23087362
128345	23087363
241196	23087363
246261	23087366
131078	23087366
288483	23087366
215596	23087367
78382	23087368
172348	23087942
299963	23087369
85232	23087369
229156	23087370
171636	23087370
244293	23087946
285555	23087371
299673	23087949
221700	23087950
113965	23087950
175935	23087374
119156	23087374
271720	23087374
192113	23087374
66649	23087952
202592	23087952
119676	23087376
103118	23087953
225477	23087377
59654	23087377
252908	23087955
103608	23087955
16124	23087956
9965	23087956
184518	23087956
240399	23087956
112576	23087956
147876	23087383
183743	23087974
115085	23087974
144565	23087974
47826	23087974
158789	23087974
51302	23087975
219953	23087975
64335	23087975
227848	23087978
66276	23087979
280224	23087396
28835	23087397
117979	23087397
213948	23087982
78817	23087983
7079	23087983
83148	23087400
112650	23087401
275600	23087403
257407	23087403
155985	23087405
131063	23087405
146750	23087405
86545	23087407
153951	23087408
18176	23087408
259939	23087408
276986	23087409
53200	23087988
111308	23087990
20492	23087990
270102	23087990
30766	23087990
137824	23087412
245223	23087991
297868	23087992
75165	23087992
43662	23087993
68578	23087993
268692	23087994
283481	23087413
46538	23087413
289120	23087413
94809	23087413
242861	23087995
106278	23087414
110815	23087415
235234	23087416
149370	23087417
16959	23087418
69875	23087418
269174	23087419
227751	23087996
105730	23087996
297131	23087996
149356	23087997
129032	23087999
48570	23087422
256698	23088000
77178	23088001
286301	23088001
188897	23088001
128971	23088001
101735	23087423
226641	23088003
144970	23088003
266797	23088003
22821	23088004
237158	23088008
97597	23088008
113337	23088008
182027	23087427
42597	23088009
130944	23088009
159808	23088009
112238	23088009
85328	23088009
30778	23088117
19686	23088011
132819	23088011
156305	23087429
918	23087429
46916	23087429
29055	23087430
70241	23087430
195166	23087430
1417	23087431
239395	23087431
273879	23087433
99584	23087433
179573	23087433
22263	23087433
102855	23088012
220893	23088012
274055	23088012
254233	23088012
205910	23087434
58709	23087435
65648	23087435
209419	23087436
157998	23087436
22135	23087436
78710	23088013
2559	23088013
192610	23087438
49347	23087438
226826	23087438
248059	23087438
105559	23087439
195837	23087439
15577	23087439
108393	23087442
203723	23087443
184577	23087443
203099	23087443
61600	23087443
215213	23088014
270686	23088015
47813	23088016
112133	23088022
85718	23088027
242681	23088027
213015	23088027
36785	23088028
114069	23087465
259621	23087465
205822	23087465
79760	23088033
278156	23088033
226302	23088034
24979	23088040
70871	23087476
295084	23087478
121609	23088048
182255	23088048
32551	23088048
208339	23088048
213266	23087486
101829	23088057
32843	23087487
292349	23087488
210101	23088064
200182	23088064
283273	23088064
87674	23088074
116768	23088075
144396	23088075
259781	23087500
223981	23087502
90028	23088102
257935	23088084
204005	23088084
22723	23088084
145272	23088087
22150	23089028
186324	23089028
52356	23088161
282293	23088161
121421	23088162
48552	23088164
181955	23088164
121173	23088165
109630	23088167
268159	23088184
123081	23088184
283682	23088185
101649	23089067
147777	23089067
270158	23089067
226893	23089067
79324	23088199
133041	23089083
161897	23089083
154369	23089084
171596	23089084
245192	23089084
189168	23089084
133095	23088213
76665	23088213
189311	23089097
246331	23089098
104271	23088218
102563	23088258
196456	23088264
238550	23089161
113839	23089169
179742	23089169
123181	23089197
55525	23089202
166627	23089208
94750	23089208
152791	23089208
228859	23089208
120829	23088334
80373	23088334
40438	23089215
154611	23089215
111559	23089215
299448	23088335
108195	23088336
68459	23088336
134171	23088336
203995	23088341
4625	23088341
137952	23088341
253224	23088341
245406	23088341
117624	23088343
262153	23088354
46413	23088354
197939	23089242
107118	23089242
207009	23089244
172372	23088355
290391	23088355
11589	23088355
244628	23088358
192493	23089251
293093	23089251
244290	23089251
73823	23089257
265469	23088376
211452	23088393
102647	23089276
232305	23089276
101764	23089277
246477	23089280
215337	23089280
92271	23089280
116321	23088402
162796	23088409
166787	23088412
233496	23089916
283491	23089917
296150	23088417
242785	23089294
190151	23088426
67988	23088426
32591	23089299
292755	23089299
232339	23089299
296105	23088428
249201	23088428
292440	23089302
214392	23089302
212280	23089302
197421	23089302
95154	23089302
143409	23088429
297093	23088429
281591	23088429
240927	23088436
7135	23088437
40311	23089313
78352	23089313
201590	23089315
182531	23089315
123635	23089315
275188	23089316
126714	23089316
79931	23089316
95592	23088439
258422	23088439
220452	23088440
122502	23088440
224995	23088440
137887	23088440
265608	23088441
214172	23088441
279335	23089317
71055	23088442
326	23088442
8896	23088442
293632	23088442
46721	23088442
257484	23088443
130202	23088444
71567	23088444
212997	23089318
153246	23088445
250999	23088445
23654	23088447
208945	23088447
86269	23088448
10442	23088448
252608	23089320
119361	23089320
142884	23089320
30499	23089320
59958	23088450
273020	23088451
35301	23088451
38219	23088452
170572	23088453
196132	23088456
35726	23088457
202077	23088458
200825	23089322
101288	23089325
243654	23089326
253886	23089328
95104	23089328
194451	23089328
94921	23089339
23145	23089340
175473	23089340
253197	23089340
288008	23089343
65331	23089343
127006	23089343
110378	23089343
172131	23089343
80317	23089344
185809	23088460
147018	23088460
54365	23088460
171310	23088460
242292	23089347
40723	23089347
46561	23089348
202063	23089348
53007	23089348
242292	23089348
40723	23089348
202562	23089350
138185	23089350
148324	23089350
14924	23089350
288737	23089352
203011	23089352
14880	23089353
85801	23089353
93389	23088461
183035	23089355
93299	23088462
9058	23089356
54384	23089357
148	23089358
293450	23089361
98008	23088463
247224	23088463
102519	23089363
222901	23089363
27172	23089366
174513	23089366
156972	23089366
291495	23089368
225533	23089369
155554	23089369
279478	23089369
258013	23088464
12674	23088468
78112	23088470
232980	23088470
151020	23088472
238329	23088472
79819	23088473
40789	23088474
92562	23088475
228084	23088477
15259	23088477
152252	23088477
51456	23088477
201755	23089371
53240	23089371
205363	23089371
93890	23089371
182607	23089371
54649	23088478
236331	23088480
294509	23088480
124900	23089373
214695	23089373
248702	23089374
19318	23089374
259649	23089376
74231	23089379
95339	23089379
62273	23088482
158793	23088482
74445	23088484
115141	23089380
16	23089381
252423	23089383
174491	23089383
53687	23089383
54881	23089383
242925	23089384
212242	23089384
66072	23088489
124100	23088489
287572	23089385
269480	23089385
54738	23089385
56604	23088490
94844	23089394
286172	23089394
102903	23089394
27047	23089394
135849	23089395
136632	23089396
10239	23089397
259474	23088496
179764	23088499
291905	23088499
166971	23088499
54940	23088499
157279	23089398
204855	23089399
241894	23089399
764	23089399
172525	23089399
109993	23089399
122816	23089400
225957	23089400
196571	23089400
281383	23089400
72463	23089400
172108	23089402
10807	23089402
77952	23089402
81696	23089402
264820	23089402
109731	23089403
114907	23089403
201409	23089403
133435	23088501
104690	23088501
163946	23088502
275305	23088502
66559	23088503
25364	23088503
242008	23089405
272583	23089405
14915	23089405
166563	23089406
184694	23089408
34368	23089408
68851	23089408
274050	23089409
224919	23089409
292383	23089409
132409	23089409
68417	23089409
79806	23089413
253548	23089413
286717	23089417
52924	23089427
228550	23089430
153642	23089434
278602	23089434
191943	23089436
188469	23089436
35998	23089436
284556	23088526
82327	23088526
219131	23089461
249634	23089461
179722	23088534
88593	23088534
146877	23088534
111077	23089489
83630	23089489
290900	23089490
135181	23089491
154931	23088553
204530	23088557
278705	23088557
216156	23088557
127115	23088557
46401	23088559
109785	23089498
141130	23089503
219380	23089503
117636	23088562
278097	23088562
175606	23089504
155351	23089504
156797	23088562
174130	23088565
219818	23088565
87896	23089505
109246	23088567
173868	23088568
87230	23088573
195199	23088573
112995	23088573
72654	23088577
267722	23088577
65232	23088577
92547	23088577
121052	23089520
111865	23088591
74370	23088591
83521	23088591
289423	23089527
137177	23089527
282662	23089528
200201	23089528
263342	23089530
100907	23089530
127724	23089535
29875	23088595
231652	23089543
189908	23089543
268948	23089544
38242	23089549
176286	23089549
272001	23088605
67068	23089552
89321	23089552
81014	23089552
158267	23089552
177133	23088606
126520	23089556
274315	23089558
191322	23088614
160399	23088614
296952	23088617
256264	23088617
52738	23088619
282521	23088620
244340	23088620
16465	23089561
37035	23089561
80265	23089561
205453	23089561
153104	23089562
269137	23088622
203193	23088624
260625	23088625
103708	23088625
236770	23088625
110789	23088625
11031	23088625
114332	23089564
198970	23088627
13756	23088627
244707	23089567
280211	23089567
286725	23089569
192801	23089569
21569	23088631
104043	23088631
147345	23089934
83212	23088638
271253	23088638
75400	23088638
114598	23088638
167233	23089580
233096	23089580
64721	23089580
251148	23089584
254058	23089584
48734	23088642
292629	23088642
213997	23088642
292601	23089936
70227	23089936
133770	23089589
158102	23089589
53332	23089589
266057	23088644
277364	23088644
70866	23089591
180306	23089592
296350	23089593
281421	23089594
258591	23088648
263888	23088648
60561	23088648
37130	23088648
297696	23088649
258357	23088649
13358	23088649
255348	23089596
75801	23089596
64631	23088654
40258	23088654
241380	23088655
26241	23089598
235068	23088658
165676	23088658
226387	23088659
259456	23088659
8105	23088659
141765	23088659
142274	23088659
84232	23089601
15757	23089601
14485	23089602
76214	23089602
41428	23088666
126336	23088666
270161	23088668
225904	23088669
104217	23088669
251825	23088671
151326	23088671
165884	23089611
161844	23089611
245855	23089610
261824	23089612
168428	23088674
267249	23089613
109669	23089613
207651	23089613
26198	23089614
26376	23089614
213108	23089616
179019	23088679
102718	23088679
283217	23088679
266848	23089618
38223	23089619
274667	23089619
275994	23088682
82197	23088682
82621	23088682
45840	23088682
245712	23089623
120597	23089624
159408	23088683
65458	23088683
66005	23088685
89329	23088686
89243	23088686
58167	23088686
47914	23088687
245922	23088688
243415	23088688
62624	23088688
185464	23088688
40597	23089628
226548	23089629
42868	23088689
222288	23088689
13248	23088692
22873	23089631
258237	23089631
148536	23089632
117017	23089647
254506	23089647
14211	23088710
241900	23088710
59237	23088710
158565	23089649
116390	23088713
181415	23088714
293484	23088714
108592	23088714
254777	23088714
114199	23089651
226488	23088717
242317	23088717
200487	23089667
125443	23089669
98505	23089669
280288	23089669
299037	23089669
92632	23088738
64138	23089672
19821	23089674
42568	23089674
170045	23089674
36876	23089674
73583	23088742
240561	23089678
192725	23089678
266599	23089678
89048	23089678
164648	23088748
45611	23088748
147863	23088748
224090	23088749
125903	23089679
83008	23088750
23543	23088750
172931	23088759
50517	23089685
293431	23089685
267103	23088762
191162	23089688
62613	23089688
175986	23088763
294965	23088763
34900	23088767
232767	23088767
23976	23088767
281401	23089691
271731	23089691
45620	23089691
88505	23089692
69337	23089692
140153	23089692
33996	23089718
88880	23088797
6394	23088797
199230	23088798
247674	23088807
129515	23088808
24401	23089724
269945	23088811
228489	23088811
52350	23089726
192528	23089726
121593	23089726
161915	23089727
25565	23089727
246092	23089727
195174	23089727
19718	23088813
65903	23088818
256957	23088818
224127	23088818
287026	23088818
269826	23088818
271029	23088820
286065	23088822
251243	23088822
4466	23088822
140372	23088822
154222	23088823
59409	23088823
100777	23088823
294638	23088823
98614	23088826
290084	23088826
290021	23088827
187927	23088827
66327	23088827
147333	23088827
12976	23088827
223318	23088829
50836	23088829
113640	23088830
223318	23088830
295304	23088830
261028	23089730
120663	23088832
46624	23088833
228500	23088833
215908	23089732
66157	23089734
288996	23089734
119699	23089734
233419	23088835
209532	23088835
195153	23088855
44031	23088856
116550	23088856
150475	23088856
56247	23088857
236965	23088857
172516	23088857
13803	23088857
285757	23088857
50566	23089753
6566	23088858
138314	23088858
175726	23088858
24743	23089754
131206	23089757
280502	23089757
224194	23088860
244800	23088860
97635	23088860
94341	23088861
204684	23088861
69111	23088861
245259	23088861
120293	23088864
219713	23088864
237645	23088864
181407	23088864
138543	23088867
214020	23088870
55091	23088871
131566	23088871
180937	23088871
70912	23088871
203847	23088874
126100	23088874
222628	23088874
270328	23088875
79991	23088875
158165	23088875
284185	23088875
64677	23088876
272557	23088876
167183	23088877
289212	23088877
4207	23088877
80624	23088877
222369	23088878
259617	23089768
81221	23088894
133216	23088895
262812	23088895
225156	23089788
255429	23089789
143181	23088899
246032	23088900
437	23088900
180458	23088900
69046	23089791
40736	23088903
241779	23088904
167540	23089798
292973	23089798
37152	23088907
280977	23089801
256521	23089801
166361	23089801
222891	23089807
143538	23089807
184289	23089818
86840	23089818
170267	23089818
183768	23088922
22351	23089833
289860	23088937
28398	23089852
94306	23089852
128196	23089852
22561	23088973
135758	23088973
11544	23088973
197272	23089868
3535	23089868
20301	23089868
51867	23089868
244272	23088992
290536	23089885
278390	23089000
172755	23089003
296644	23089003
204268	23089901
221988	23089901
252584	23089951
50334	23090451
219402	23090451
240036	23090451
2223	23089954
72239	23089954
82951	23089954
98495	23090946
208144	23089956
13219	23089956
139996	23089956
226008	23090464
226745	23090464
75733	23090465
21784	23090465
70481	23090465
43405	23090465
175926	23090948
53321	23090948
178801	23090948
144336	23090948
281484	23090948
181597	23090949
208686	23090949
250481	23090949
71175	23090949
195078	23090469
273638	23090469
17504	23090469
68740	23089970
292157	23089970
202963	23089981
250376	23089984
121587	23089988
198071	23089990
205890	23089990
222436	23089990
73299	23090487
269172	23090489
170835	23090489
297144	23089999
114806	23090002
118087	23090493
143281	23090009
159396	23090009
54294	23090009
47879	23090500
234308	23090500
35564	23090500
182408	23090500
240472	23090500
269421	23090501
254306	23090501
40604	23090501
74263	23090502
145459	23090502
1229	23090502
22151	23090502
293853	23090503
267822	23090503
29661	23090503
61057	23090504
214888	23090505
105916	23090505
264965	23090012
181674	23090506
53811	23090507
226201	23090507
33271	23090014
8019	23090014
51052	23090020
258797	23090514
38367	23090515
50256	23090515
49066	23090515
27448	23090515
78723	23090530
9353	23090530
195802	23090534
84581	23090535
158868	23090540
43195	23090550
150485	23090067
172505	23090067
57549	23090560
210043	23090567
154408	23090567
122308	23090567
171960	23090568
168079	23090079
32927	23090079
144800	23090079
261176	23090578
214029	23090084
201675	23090595
220336	23090094
153041	23090095
263357	23090095
169030	23090095
25128	23090095
134377	23090095
32363	23090596
266068	23090098
250178	23090604
72269	23090606
65132	23090104
205468	23090611
114146	23090611
142917	23090611
102686	23090611
203792	23090611
243837	23090105
158805	23090105
246237	23090105
232311	23090106
78962	23090106
205285	23090107
171896	23090109
106711	23090109
101188	23090109
59215	23090113
57126	23090115
147188	23090133
75507	23090141
43644	23090146
267400	23090653
117731	23090656
220636	23090658
34085	23090658
231796	23090658
16893	23090658
256365	23090166
58708	23090166
31670	23090167
114529	23090167
112345	23090168
83005	23090168
93472	23090168
266833	23090671
125219	23090187
1595	23090187
8330	23090187
68047	23090187
48758	23090187
154141	23090188
248262	23090188
59591	23090188
273145	23090199
115305	23090199
54664	23090203
24222	23090203
79519	23090203
242480	23090203
261948	23090693
197740	23090693
63799	23090693
284985	23090695
72892	23090695
185168	23090204
273986	23090204
87911	23090204
31381	23090204
22364	23090206
100577	23090699
295620	23090699
53336	23090699
73699	23090699
118850	23090699
74918	23090700
187041	23090700
166884	23090700
174652	23090745
9504	23090747
260739	23090747
296980	23090749
210016	23090776
295561	23090779
123271	23090780
131241	23090780
290276	23090787
290895	23090303
240117	23090788
211187	23090788
16031	23090308
129804	23090819
287570	23090328
2898	23090825
153506	23090826
143050	23090827
211871	23090828
218637	23090833
56363	23090834
222007	23090834
159244	23090336
188427	23090336
240257	23090835
246494	23090835
290161	23090835
257973	23090839
298956	23090339
70656	23090340
114111	23090340
195918	23090340
238715	23090841
46341	23090841
227871	23090842
286544	23090341
195295	23090341
275750	23090341
90179	23090341
184443	23090341
50809	23090342
129865	23090342
119772	23090342
51815	23090342
153423	23090344
181818	23090346
132026	23090346
245320	23090844
80167	23090844
90506	23090844
245881	23090348
117056	23090845
86824	23090846
66024	23090846
117886	23090846
167482	23090362
14308	23090862
294597	23090862
251048	23090862
7023	23090862
294200	23090862
57921	23090863
70729	23090863
295539	23090863
125718	23090367
146839	23090368
61541	23090865
127315	23090865
156538	23090865
28961	23090870
212575	23090872
30469	23090377
292235	23090384
160560	23090384
91972	23090384
19356	23090384
52216	23090878
144864	23090879
22	23090392
157571	23090881
217399	23090882
45349	23090394
227005	23090394
9553	23090883
123076	23090883
122616	23090883
46432	23090883
211273	23090395
177684	23090397
212360	23090399
155527	23090399
265125	23090399
201505	23090399
176844	23090885
79616	23090404
188191	23090408
297688	23090408
32963	23090409
186038	23090409
64555	23090968
158897	23090897
76842	23090897
148807	23090419
54119	23090420
44040	23090420
83675	23090908
290863	23090908
52114	23090428
43445	23090970
128937	23090970
43844	23091593
215713	23091593
123662	23091593
3973	23091594
276075	23091595
297967	23091595
29090	23091595
31655	23091607
256584	23090977
125138	23090999
213920	23091002
283659	23091002
123240	23091002
156123	23091629
3677	23091629
291830	23091013
96310	23091019
267313	23091019
151559	23091020
286223	23091020
114998	23091645
170529	23091650
103429	23091028
225132	23091028
259711	23091028
217592	23091651
145506	23091039
219434	23091039
56293	23091670
217536	23091040
51506	23091676
222378	23091676
240787	23091690
2050	23091065
292388	23091065
44060	23091066
284355	23091697
159705	23091697
67885	23091697
143316	23091697
135197	23091067
11927	23091698
17042	23091698
128527	23091698
7519	23091709
271323	23091074
249978	23091074
245609	23091075
293899	23091713
191441	23091077
130413	23091080
290218	23091722
60990	23091722
253108	23091090
117329	23091730
255166	23091730
292014	23091110
61726	23091113
77761	23091115
217455	23091115
298429	23091115
253091	23091116
98799	23091123
152096	23091750
145478	23091125
290737	23091753
230315	23091754
70454	23091762
278895	23091762
171183	23091129
44084	23092261
136259	23091130
169371	23092287
212535	23092287
228444	23091771
106853	23091774
147186	23091774
237531	23091146
247599	23091146
221663	23091147
217420	23091789
126128	23091789
107917	23091791
81321	23091791
289519	23091791
131184	23091798
267569	23091798
57225	23091800
34465	23091801
209861	23091801
297041	23092264
201316	23091803
237171	23091803
258059	23091803
237171	23091804
237171	23091805
258059	23091805
163691	23091806
77395	23091806
195560	23091806
57558	23091807
44563	23091809
210166	23091154
247183	23091813
38767	23091813
136831	23091813
144023	23091813
243461	23091818
104268	23091820
8044	23091832
105390	23091832
146168	23091832
21971	23091833
64471	23091833
254012	23091834
177749	23091835
6607	23091172
212090	23091172
209404	23091178
27468	23091182
116862	23091182
4368	23091182
160373	23091183
145553	23091186
100529	23091839
130459	23091190
142450	23091190
108278	23091191
250351	23091848
165228	23091861
260614	23091197
294652	23091197
182021	23091864
255444	23091864
124245	23091200
213562	23091201
77700	23091201
54312	23091897
135718	23091897
226493	23091255
243563	23091255
3759	23091259
56423	23091259
213852	23091261
153971	23091261
94248	23091261
80793	23091262
58882	23091262
126597	23091263
171404	23091263
115811	23091263
94037	23091263
223891	23091264
219146	23091267
29468	23091267
198345	23091267
265677	23091907
113919	23091907
290134	23091907
126949	23091907
220699	23091907
5944	23091268
63534	23091268
244149	23091268
242003	23091268
136083	23091268
48971	23091269
92298	23091275
191532	23091276
69756	23092268
86148	23092269
223928	23091917
228090	23091289
145167	23091927
45876	23091292
6633	23091292
92270	23091292
219120	23091292
213473	23091292
250496	23091931
165431	23091935
143194	23091935
92105	23091940
41510	23091300
78889	23091300
211459	23091300
291852	23091300
99857	23091948
81164	23091301
46740	23091301
104588	23091305
204905	23091305
240698	23091306
228006	23091307
263837	23091307
122650	23091307
71197	23091958
283036	23091309
14275	23091959
29979	23091960
11468	23091960
59974	23091960
253269	23091311
139724	23091311
77705	23091961
181662	23091961
149983	23091961
190686	23091961
32488	23092299
284617	23092299
57970	23091315
278091	23091315
214497	23091315
289146	23091968
4564	23091969
71528	23091969
155768	23091325
164125	23091325
50269	23091975
129316	23091326
159667	23091980
159555	23091980
195679	23091980
59359	23091994
103410	23091344
299549	23091344
149231	23091351
222220	23091354
99576	23091354
265204	23091355
213195	23091355
172149	23091368
116261	23092021
85347	23092031
119390	23092031
131337	23092031
175730	23092031
7052	23092034
58229	23092034
83859	23092034
65125	23092034
48402	23092034
289056	23092038
260837	23091387
144801	23091403
296285	23091403
83254	23091404
127011	23092064
255238	23092064
126509	23092064
22423	23091409
105821	23091409
31239	23092068
214937	23092068
56601	23092069
225414	23091413
191119	23092070
256823	23091413
165449	23092070
78478	23092070
299903	23091414
147943	23091415
214650	23091415
248210	23091415
232482	23092072
139032	23092072
90608	23092072
21997	23092076
199186	23092076
212938	23092077
85202	23092077
253505	23092078
194195	23092079
243352	23092079
170821	23091417
145753	23091417
21688	23091417
135172	23092080
260932	23092080
158129	23092080
83376	23092083
194588	23092084
163693	23092084
61397	23092085
234634	23092085
141313	23092085
249456	23092085
86344	23092086
167135	23091421
280155	23091421
158957	23091421
90756	23091422
136061	23091424
270558	23091424
234077	23091424
30210	23091425
71655	23091425
15857	23092090
284862	23092090
230520	23092090
138113	23092090
269969	23092091
243213	23091440
171391	23091445
94777	23091445
164879	23091448
105421	23091448
34632	23091448
189294	23091448
120967	23092108
122718	23092108
268969	23092109
8335	23092110
162669	23092110
130231	23092110
80703	23092302
84908	23092302
154277	23092302
75037	23092113
74840	23092113
87776	23092113
203786	23092114
172732	23091450
112410	23092116
12681	23092116
292713	23092116
4331	23091455
160663	23091455
160001	23091455
96489	23091455
166084	23091456
221142	23091456
208555	23091457
276192	23091457
169979	23091457
269411	23091458
130414	23091458
217244	23092117
247053	23092117
213893	23092117
7728	23092118
217389	23092118
14424	23092118
65278	23092118
162844	23091459
137435	23091460
184118	23091460
181847	23092120
151341	23092121
290238	23092121
96781	23092121
286433	23092121
113176	23092121
277985	23091461
120188	23092122
190847	23091463
258376	23091463
37693	23091463
107166	23091463
75260	23092124
181135	23092124
9236	23092124
96870	23092124
259187	23091464
251247	23092125
184661	23092125
70502	23091466
100472	23091466
271691	23092126
8270	23092126
209489	23092127
66884	23092129
54732	23092129
47245	23092274
119767	23092276
266058	23092278
214862	23092278
176010	23092131
187135	23092136
288289	23092137
27540	23092137
19947	23092138
15786	23092138
120420	23092138
32920	23092138
47588	23092138
284029	23091470
137942	23092139
52625	23092139
143121	23092139
108073	23091471
218593	23091471
112724	23091472
171598	23091472
77615	23091473
151367	23091473
248207	23092141
185283	23092141
146744	23092142
5065	23091476
5943	23091476
159496	23091476
77706	23091476
146882	23091477
82299	23091478
260933	23091479
252781	23092143
71636	23092143
253425	23092143
125657	23092144
168322	23092144
282644	23091480
66487	23092145
13663	23092145
31206	23092145
55904	23091483
167921	23091483
180805	23091483
156517	23092303
232916	23092304
129679	23092304
17639	23092153
219192	23091484
59932	23091486
116878	23091486
219690	23092159
127149	23092159
65654	23092159
276130	23091489
146829	23091489
69393	23091489
241802	23091490
139139	23091490
179217	23091490
205527	23091490
37309	23091490
8231	23092160
48585	23092161
211480	23092161
17391	23092161
209725	23092161
79290	23091492
147538	23091492
240952	23091492
144121	23091492
30473	23092162
115148	23092162
147817	23092162
265495	23092165
295960	23092165
152489	23092165
64160	23092165
57590	23092165
295329	23092166
202685	23092166
1935	23092166
241902	23092166
75753	23091494
107716	23091494
213013	23092167
87620	23091496
40471	23091496
259599	23091496
283548	23092168
241392	23092168
45475	23092169
241003	23092169
270499	23091497
167270	23091497
277155	23091497
3195	23091497
152226	23091498
218879	23091498
93609	23091498
14864	23091498
113663	23092170
211304	23092171
239717	23092173
100516	23092174
155821	23091499
236464	23092177
155071	23092178
63816	23092181
210498	23092181
112895	23092181
110135	23091502
53932	23091502
136883	23091502
135400	23092280
178150	23092280
83765	23091503
77040	23091503
72954	23092279
229984	23091504
177988	23092284
163178	23091509
268359	23091511
205364	23092286
274115	23092183
142507	23092183
124009	23092183
258565	23092185
147264	23092185
274713	23092185
124906	23092185
104165	23092186
51017	23092186
66896	23092186
5905	23092188
262939	23092188
196006	23091513
6139	23091514
263019	23092189
132284	23091516
32535	23091516
2885	23092191
167515	23092193
260223	23092193
18753	23092193
281623	23092193
113862	23092195
92728	23092195
42859	23092195
147597	23092195
75372	23092196
241323	23092197
264181	23091523
203175	23091523
90189	23091524
121534	23091524
115792	23092199
84789	23092200
197681	23092202
254866	23092203
297036	23092203
144073	23092209
122828	23092210
222535	23091529
279507	23091531
156737	23091531
184784	23091531
220858	23092211
284192	23092212
266942	23092215
97328	23092216
149737	23092216
221826	23092216
73656	23092229
116318	23091556
116049	23091560
169868	23091562
106576	23091562
184734	23092242
279371	23092242
100278	23092242
265315	23092242
94146	23091571
26531	23091573
268480	23091573
139536	23091575
287802	23091576
177550	23091576
132259	23092248
132550	23092248
200049	23092249
185612	23092249
209309	23092249
2519	23091580
146862	23091580
89764	23091580
106095	23091580
78325	23091582
281877	23091582
266713	23091582
158309	23091582
242248	23092251
288868	23092251
246305	23091584
61345	23091584
122862	23091584
233492	23091584
119422	23091584
201392	23091587
159846	23091588
58121	23091590
84233	23092257
178813	23091591
240960	23091591
238544	23091591
105770	23092313
93842	23092313
120402	23092953
264364	23092953
172729	23092337
153142	23092341
133044	23092341
206166	23092962
235843	23092963
46859	23092963
176387	23092963
215501	23092964
123512	23092964
90154	23092965
151789	23092965
192607	23092342
